597.255,374.142
597.259,377.015
597.264,366.324
597.269,367.971
597.275,375.861
597.279,375.286
597.284,371.874
597.289,369.634
597.295,363.61
597.299,367.421
597.304,366.324
597.309,361.468
597.314,373.004
597.319,364.691
597.324,367.971
597.329,376.437
597.335,375.861
597.339,367.971
597.344,364.691
597.349,374.142
597.355,376.437
597.359,375.861
597.364,373.004
597.369,363.61
597.375,377.015
597.379,363.61
597.384,373.004
597.389,374.713
597.394,365.778
597.399,377.015
597.404,369.634
597.409,366.871
597.415,375.286
597.419,369.634
597.424,363.61
597.429,371.874
597.435,366.871
597.439,365.778
597.444,379.346
597.449,363.61
597.455,370.751
597.459,375.286
597.464,368.524
597.469,370.751
597.475,364.691
597.479,366.324
597.484,365.234
597.49,363.61
597.495,373.004
597.499,381.706
597.504,370.751
597.509,361.468
597.515,370.751
597.519,361.468
597.524,377.595
597.529,375.861
597.535,375.286
597.539,368.524
597.544,368.524
597.549,369.634
597.555,377.015
597.559,366.871
597.564,369.634
597.569,374.713
597.575,364.15
597.579,373.004
597.584,378.177
597.589,367.421
597.595,374.142
597.599,363.61
597.604,371.874
597.609,375.286
597.614,373.004
597.619,367.421
597.624,369.634
597.629,371.874
597.635,374.713
597.639,374.142
597.644,366.871
597.649,374.713
597.655,371.874
597.659,365.778
597.664,375.286
597.669,375.861
597.675,374.142
597.679,384.095
597.684,373.004
597.689,370.751
597.695,373.572
597.699,367.421
597.704,369.634
597.709,375.286
597.715,374.142
597.719,379.346
597.724,373.004
597.729,362.536
597.735,375.861
597.739,363.61
597.744,363.072
597.749,369.634
597.755,363.61
597.759,374.142
597.764,384.095
597.769,368.524
597.775,371.874
597.78,366.871
597.784,368.524
597.789,375.286
597.795,366.871
597.799,364.691
597.804,373.004
597.809,374.142
597.815,378.177
597.82,375.286
597.824,367.421
597.829,367.971
597.835,367.421
597.84,368.524
597.844,379.346
597.849,370.751
597.855,363.61
597.859,371.874
597.864,375.286
597.869,364.691
597.875,370.751
597.879,362.001
597.884,371.874
597.889,377.015
597.895,370.751
597.9,381.706
597.904,374.713
597.91,369.634
597.915,379.933
597.919,366.871
597.924,371.874
597.929,375.861
597.935,375.286
597.939,371.874
597.944,375.861
597.949,363.072
597.955,374.142
597.96,377.015
597.964,369.078
597.969,367.421
597.975,373.004
597.98,373.572
597.984,377.015
597.989,366.324
597.995,375.286
597.999,373.572
598.004,365.778
598.009,375.286
598.015,363.61
598.019,369.634
598.024,369.634
598.029,370.751
598.035,379.346
598.039,375.286
598.044,367.421
598.049,372.438
598.055,361.468
598.059,366.324
598.064,374.142
598.069,367.421
598.075,370.751
598.079,366.324
598.084,372.438
598.089,371.874
598.095,369.634
598.099,371.874
598.104,371.874
598.109,376.437
598.115,366.324
598.12,384.095
598.124,375.861
598.129,376.437
598.135,366.871
598.14,370.751
598.144,375.286
598.149,374.142
598.155,371.874
598.159,380.522
598.164,377.015
598.169,367.971
598.175,373.004
598.179,369.634
598.184,367.971
598.189,368.524
598.195,368.524
598.2,368.524
598.204,382.897
598.209,367.421
598.215,375.861
598.219,371.312
598.224,362.536
598.229,375.861
598.235,369.078
598.239,368.524
598.244,375.286
598.249,374.713
598.255,385.301
598.259,376.437
598.264,365.234
598.269,374.713
598.275,365.778
598.279,370.751
598.284,375.861
598.289,373.004
598.295,375.861
598.299,371.874
598.304,363.61
598.309,371.874
598.315,374.142
598.319,360.937
598.324,375.861
598.329,368.524
598.335,365.778
598.339,380.522
598.344,373.004
598.349,368.524
598.355,374.713
598.359,361.468
598.364,370.751
598.369,375.861
598.375,366.324
598.379,379.346
598.384,367.421
598.389,371.874
598.395,378.177
598.4,368.524
598.404,379.933
598.409,380.522
598.415,360.407
598.419,375.286
598.424,373.004
598.429,364.691
598.435,374.713
598.439,362.001
598.444,368.524
598.449,385.301
598.455,363.072
598.459,373.004
598.464,375.286
598.469,370.751
598.476,358.302
598.479,371.874
598.484,373.004
598.489,374.713
598.495,362.536
598.5,388.35
598.504,375.286
598.509,364.691
598.515,374.142
598.52,373.004
598.524,367.971
598.529,375.861
598.535,367.421
598.539,372.438
598.544,384.095
598.549,364.15
598.555,375.286
598.559,375.861
598.564,371.874
598.569,375.861
598.575,369.078
598.579,371.874
598.584,377.015
598.589,366.871
598.595,380.522
598.599,377.015
598.604,365.778
598.609,388.35
598.616,374.713
598.619,373.004
598.624,366.871
598.629,373.004
598.635,379.346
598.639,382.897
598.644,362.536
598.649,382.897
598.655,375.286
598.659,375.286
598.664,374.142
598.669,371.874
598.675,374.713
598.679,375.861
598.684,364.691
598.689,374.713
598.695,369.634
598.699,366.871
598.704,375.286
598.709,373.572
598.715,369.634
598.719,389.582
598.724,363.072
598.729,373.004
598.735,373.004
598.739,371.874
598.744,375.286
598.749,379.346
598.755,380.522
598.76,372.438
598.764,373.004
598.769,363.61
598.775,371.874
598.78,363.61
598.784,392.072
598.789,369.634
598.794,375.286
598.799,375.861
598.804,371.874
598.809,376.437
598.815,371.874
598.819,366.324
598.824,377.015
598.829,368.524
598.835,368.524
598.839,369.634
598.844,369.078
598.849,363.61
598.855,371.874
598.859,364.691
598.864,377.015
598.869,375.861
598.875,373.004
598.879,370.751
598.884,374.713
598.889,368.524
598.895,374.713
598.899,363.61
598.904,374.713
598.909,369.634
598.915,375.861
598.92,374.713
598.924,374.713
598.929,374.142
598.935,375.861
598.94,369.634
598.944,375.861
598.949,377.015
598.955,371.874
598.96,377.015
598.964,371.874
598.969,365.234
598.975,374.142
598.979,371.312
598.984,387.124
598.989,370.751
598.995,376.437
599,375.286
599.004,373.004
599.009,375.286
599.015,371.874
599.02,365.778
599.024,375.861
599.029,366.324
599.035,375.286
599.039,377.015
599.044,370.751
599.049,366.324
599.054,375.861
599.06,368.524
599.064,370.751
599.069,377.015
599.075,364.691
599.079,366.324
599.084,380.522
599.089,367.421
599.094,385.301
599.099,363.61
599.104,366.324
599.109,370.751
599.115,364.691
599.119,375.861
599.124,378.177
599.129,369.078
599.135,375.861
599.139,364.691
599.144,368.524
599.149,370.751
599.155,373.004
599.159,368.524
599.164,376.437
599.17,375.861
599.174,381.706
599.179,362.536
599.184,375.861
599.189,378.177
599.195,366.324
599.199,389.582
599.204,377.015
599.209,375.286
599.215,375.861
599.219,363.61
599.224,374.713
599.229,374.713
599.235,361.468
599.239,375.861
599.245,373.004
599.249,365.778
599.254,375.861
599.259,371.874
599.264,383.495
599.269,375.861
599.275,373.572
599.279,375.286
599.284,367.421
599.289,373.572
599.295,377.015
599.299,359.878
599.304,375.861
599.309,374.142
599.315,367.971
599.32,387.124
599.324,375.861
599.329,374.142
599.335,371.874
599.34,366.324
599.344,378.177
599.349,371.312
599.354,368.524
599.359,375.861
599.364,369.078
599.369,375.861
599.375,377.015
599.379,371.874
599.384,389.582
599.39,370.751
599.395,365.778
599.4,377.595
599.404,370.751
599.409,388.35
599.414,375.861
599.419,369.634
599.424,375.286
599.429,371.874
599.435,361.468
599.44,379.346
599.444,366.324
599.449,375.286
599.455,368.524
599.459,371.874
599.464,371.874
599.469,370.751
599.475,375.861
599.479,375.861
599.484,365.778
599.489
